lever,target,spearman
adoption_end,final_employment_drop_pct,0.56672171095694
demand_multiplier,final_employment_drop_pct,0.4593095936193481
cognitive_feasibility,final_employment_drop_pct,0.31843758034031794
mpc,final_employment_drop_pct,0.2871959511300229
consumption_stickiness,final_employment_drop_pct,0.26849101477009607
physical_feasibility,final_employment_drop_pct,0.1403147258502728
survivor_elasticity,final_employment_drop_pct,-0.07409505368780521
cg_realization_rate,final_employment_drop_pct,-0.06534255495203502
lfp_exit_rate,final_employment_drop_pct,0.06298363262832227
baseline_growth_rate,final_employment_drop_pct,-0.057558924454166174
equity_pe_multiple,final_employment_drop_pct,0.05731153860458685
equity_taxable_share,final_employment_drop_pct,-0.052844817963129335
reemployment_haircut,final_employment_drop_pct,0.04901536802784174
shareholder_eff_rate,final_employment_drop_pct,0.035044081346384655
attrition_rate,final_employment_drop_pct,0.030179465513217946
survivor_gains_share,final_employment_drop_pct,-0.029430050115387674
robotics_lag,final_employment_drop_pct,0.02617510505586724
ssdi_annual,final_employment_drop_pct,-0.025653935661431402
state_rate_hike_cap,final_employment_drop_pct,-0.02531057143288562
retained_profit_share,final_employment_drop_pct,0.02248653992369581
price_reduction_share,final_employment_drop_pct,-0.019681678602869367
price_passthrough,final_employment_drop_pct,-0.01874641129341626
survivor_raise_ceiling,final_employment_drop_pct,0.01626496725300315
ui_weeks,final_employment_drop_pct,0.015415540921202323
reabsorption_rate,final_employment_drop_pct,-0.01170118805102531
state_cut_share,final_employment_drop_pct,-0.011165393726562337
survivor_spillover_to_profit,final_employment_drop_pct,-0.010098392815022497
compute_effective_rate,final_employment_drop_pct,0.009822406428008367
productivity_passthrough,final_employment_drop_pct,-0.00939034826032036
auto_cost,final_employment_drop_pct,0.007425744502702766
interest_rate,final_employment_drop_pct,-0.00651200800309874
ubi_recapture_rate,final_employment_drop_pct,-0.005939621011389451
lfp_exit_rate,final_fed_deficit_B,0.5148924948924949
demand_multiplier,final_fed_deficit_B,0.3991112551112551
ssdi_annual,final_fed_deficit_B,0.37894092694092696
attrition_rate,final_fed_deficit_B,-0.25191655191655193
mpc,final_fed_deficit_B,0.2394555086295165
consumption_stickiness,final_fed_deficit_B,0.2202164211168869
reabsorption_rate,final_fed_deficit_B,-0.2138016818016818
adoption_end,final_fed_deficit_B,0.16680062428643797
price_reduction_share,final_fed_deficit_B,0.16225181425181426
retained_profit_share,final_fed_deficit_B,-0.15954987954987954
reemployment_haircut,final_fed_deficit_B,0.15954504354504354
survivor_elasticity,final_fed_deficit_B,-0.09541131541131541
auto_cost,final_fed_deficit_B,0.08681269481269481
physical_feasibility,final_fed_deficit_B,0.07271268841961055
productivity_passthrough,final_fed_deficit_B,-0.06012423555727614
survivor_gains_share,final_fed_deficit_B,0.055090987090987094
shareholder_eff_rate,final_fed_deficit_B,-0.05062011862011862
robotics_lag,final_fed_deficit_B,0.044971568971568975
survivor_raise_ceiling,final_fed_deficit_B,0.04210571410571411
state_cut_share,final_fed_deficit_B,-0.032435420435420435
baseline_growth_rate,final_fed_deficit_B,-0.027755355755355756
price_passthrough,final_fed_deficit_B,-0.0168011448011448
cg_realization_rate,final_fed_deficit_B,-0.015446751446751446
compute_effective_rate,final_fed_deficit_B,-0.014334398334398334
equity_pe_multiple,final_fed_deficit_B,0.013732309732309732
interest_rate,final_fed_deficit_B,-0.013687105687105686
ui_weeks,final_fed_deficit_B,0.013134869308064035
cognitive_feasibility,final_fed_deficit_B,0.012535494163781077
equity_taxable_share,final_fed_deficit_B,-0.009851433851433852
survivor_spillover_to_profit,final_fed_deficit_B,-0.0022002622002622
ubi_recapture_rate,final_fed_deficit_B,-0.0017176937176937178
state_rate_hike_cap,final_fed_deficit_B,-0.0003787083787083787
