metric,period,pct,value
fed_deficit_abs_pct_gdp,5,50,5.590209500878469
fed_deficit_abs_pct_gdp,6,50,5.387679342140897
fed_deficit_abs_pct_gdp,7,50,5.177355960175152
fed_deficit_abs_pct_gdp,8,50,4.976737651354569
fed_deficit_abs_pct_gdp,9,50,4.784378805013837
fed_deficit_abs_pct_gdp,0,75,6.4493624044861875
fed_deficit_abs_pct_gdp,1,75,6.343902346127862
fed_deficit_abs_pct_gdp,2,75,6.209625218859523
fed_deficit_abs_pct_gdp,3,75,6.061720892690184
fed_deficit_abs_pct_gdp,4,75,5.903128860470587
fed_deficit_abs_pct_gdp,5,75,5.722634605986711
fed_deficit_abs_pct_gdp,6,75,5.532798808739474
fed_deficit_abs_pct_gdp,7,75,5.336324161268111
fed_deficit_abs_pct_gdp,8,75,5.141726576578241
fed_deficit_abs_pct_gdp,9,75,4.958075412761701
fed_deficit_abs_pct_gdp,0,90,6.47525394430337
fed_deficit_abs_pct_gdp,1,90,6.388247163942625
fed_deficit_abs_pct_gdp,2,90,6.27660100200461
fed_deficit_abs_pct_gdp,3,90,6.136289447120729
fed_deficit_abs_pct_gdp,4,90,5.99094190467208
fed_deficit_abs_pct_gdp,5,90,5.828272286621737
fed_deficit_abs_pct_gdp,6,90,5.6579635802712085
fed_deficit_abs_pct_gdp,7,90,5.478013544125008
fed_deficit_abs_pct_gdp,8,90,5.303053099932208
fed_deficit_abs_pct_gdp,9,90,5.1273338138293365
employment_drop_pct,0,10,1.0981786890587186
employment_drop_pct,1,10,2.4465365866110114
employment_drop_pct,2,10,3.9590181720908038
employment_drop_pct,3,10,5.607510141444782
employment_drop_pct,4,10,7.398258574096386
employment_drop_pct,5,10,9.305728954811872
employment_drop_pct,6,10,11.017981825879595
employment_drop_pct,7,10,12.719645294816488
employment_drop_pct,8,10,14.393322889154067
employment_drop_pct,9,10,16.084362253901958
employment_drop_pct,0,25,1.2674669125265992
employment_drop_pct,1,25,2.8018510696728756
employment_drop_pct,2,25,4.506966609348548
employment_drop_pct,3,25,6.372129963413942
employment_drop_pct,4,25,8.372210622986708
employment_drop_pct,5,25,10.44224152618496
employment_drop_pct,6,25,12.383045252606278
employment_drop_pct,7,25,14.278890926494501
employment_drop_pct,8,25,16.173232250958662
employment_drop_pct,9,25,18.097436450730346
employment_drop_pct,0,50,1.4551239607234312
employment_drop_pct,1,50,3.1992422307667248
employment_drop_pct,2,50,5.126601324452595
employment_drop_pct,3,50,7.228387821385507
employment_drop_pct,4,50,9.49040905780134
employment_drop_pct,5,50,11.795206956401177
employment_drop_pct,6,50,14.038522842892537
employment_drop_pct,7,50,16.16874005695974
employment_drop_pct,8,50,18.29639634203464
employment_drop_pct,9,50,20.45253169932154
employment_drop_pct,0,75,1.65029944715763
employment_drop_pct,1,75,3.626901978959382
employment_drop_pct,2,75,5.803116915741977
employment_drop_pct,3,75,8.16622103240466
employment_drop_pct,4,75,10.694415203099764
employment_drop_pct,5,75,13.289359136247423
employment_drop_pct,6,75,15.736582255197646
employment_drop_pct,7,75,18.140920460078227
employment_drop_pct,8,75,20.531873803725674
employment_drop_pct,9,75,22.940331598898897
employment_drop_pct,0,90,1.8501716222358977
employment_drop_pct,1,90,4.033075891334518
employment_drop_pct,2,90,6.430687426583908
employment_drop_pct,3,90,9.064267202247672
employment_drop_pct,4,90,11.82759746028282
employment_drop_pct,5,90,14.616850775428953
employment_drop_pct,6,90,17.294938373030075
employment_drop_pct,7,90,19.90626766073393
employment_drop_pct,8,90,22.54416180105466
employment_drop_pct,9,90,25.16973258775837
state_gap_B,0,10,8.842924757706017
state_gap_B,1,10,18.749134692150037
state_gap_B,2,10,27.638097264523665
state_gap_B,3,10,35.793644417246874
state_gap_B,4,10,43.39235569769417
state_gap_B,5,10,50.415005075331294
state_gap_B,6,10,55.69063064157382
state_gap_B,7,10,60.08577625303667
state_gap_B,8,10,64.45520576845054
state_gap_B,9,10,68.84356426114668
state_gap_B,0,25,10.16202062609483
state_gap_B,1,25,21.368311655314915
state_gap_B,2,25,31.313638116769077
state_gap_B,3,25,40.335965659539625
state_gap_B,4,25,49.02134962343795
state_gap_B,5,25,56.87599200826113
state_gap_B,6,25,63.14244307704994
state_gap_B,7,25,68.08383521937245
state_gap_B,8,25,72.95439444330503
state_gap_B,9,25,77.83694699656975
state_gap_B,0,50,11.65035814413363
state_gap_B,1,50,24.400474934069184
state_gap_B,2,50,35.62388311526448
state_gap_B,3,50,46.00674548933663
state_gap_B,4,50,55.78603770031327
state_gap_B,5,50,64.59084348011065
state_gap_B,6,50,71.65993432462719
state_gap_B,7,50,77.53251715426146
state_gap_B,8,50,83.21608973634457
state_gap_B,9,50,88.79669795523441
state_gap_B,0,75,13.358317779119993
state_gap_B,1,75,27.910275514733662
state_gap_B,2,75,40.68923275235818
state_gap_B,3,75,52.51252643956627
state_gap_B,4,75,63.45574208388564
state_gap_B,5,75,73.25037033523327
state_gap_B,6,75,81.38115603337734
state_gap_B,7,75,88.12241720518061
state_gap_B,8,75,94.42584881168005
state_gap_B,9,75,100.71096480302663
state_gap_B,0,90,14.799724034935794
state_gap_B,1,90,31.074327683224972
state_gap_B,2,90,44.93348037047619
state_gap_B,3,90,58.08197554217109
state_gap_B,4,90,70.07535962836596
state_gap_B,5,90,81.26971512777348
state_gap_B,6,90,90.58445951028791
state_gap_B,7,90,98.2503718727373
state_gap_B,8,90,105.72821092179984
state_gap_B,9,90,113.16904168012523
induced_M,0,10,0.0
induced_M,1,10,0.1576184291010007
induced_M,2,10,0.3110708273666011
induced_M,3,10,0.445110335056085
induced_M,4,10,0.5630948516099195
induced_M,5,10,0.6784432374586564
induced_M,6,10,0.7782385584438314
induced_M,7,10,0.8558279466816205
induced_M,8,10,0.9189680717079055
induced_M,9,10,0.982695610191286
induced_M,0,25,0.0
induced_M,1,25,0.1915451958621194
induced_M,2,25,0.3715717856945402
induced_M,3,25,0.5303476021675475
induced_M,4,25,0.6735488255724948
induced_M,5,25,0.8058203807457998
induced_M,6,25,0.9259068703555622
induced_M,7,25,1.0253134654169171
induced_M,8,25,1.10657508916669
induced_M,9,25,1.1796629958475016
induced_M,0,50,0.0
induced_M,1,50,0.23391511317670888
induced_M,2,50,0.4567880777122356
induced_M,3,50,0.6503198758544668
induced_M,4,50,0.8254183535302019
induced_M,5,50,0.9932376864709676
induced_M,6,50,1.143625459844507
induced_M,7,50,1.2582522768613145
induced_M,8,50,1.3601582232087204
induced_M,9,50,1.460682831440026
induced_M,0,75,0.0
induced_M,1,75,0.2781739578122741
induced_M,2,75,0.5450005552119741
induced_M,3,75,0.7782142780727703
induced_M,4,75,0.9864504698510106
induced_M,5,75,1.1857129215683115
induced_M,6,75,1.3685021176887948
induced_M,7,75,1.516173267689673
induced_M,8,75,1.6390230543975213
induced_M,9,75,1.7546632392463892
induced_M,0,90,0.0
induced_M,1,90,0.3231588312694082
induced_M,2,90,0.6343640696828217
induced_M,3,90,0.9103234457528859
induced_M,4,90,1.157098861243079
induced_M,5,90,1.3907793689303543
induced_M,6,90,1.6079204264360238
induced_M,7,90,1.7794683852216873
induced_M,8,90,1.9345082111666503
induced_M,9,90,2.079692157277714
