period,adoption,employed_M,on_ui_M,exhausted_M,reabsorbed_M,exited_M,induced_M,retired_M,population_M,max_cell_resid_M,employment_drop_pct,revenue_lost_B,revenue_lost_pct,transfers_added_B,corp_offset_B,compute_pool_tax_B,saved_bill_B,automation_spend_B,net_saving_B,retained_profit_B,price_reduction_B,survivor_gains_B,offshore_leak_B,fed_deficit_B,fed_debt_B,price_level,productivity_index,fed_deficit_real_B,fed_debt_real_B,fed_deficit_pct_gdp,fed_debt_pct_gdp,state_gap_pct_gdp,headline_deficit,survivor_gain_fed_B,survivor_gain_state_B,survivor_wage_cost_B,survivor_overflow_profit_B,survivor_overflow_price_B,survivor_overflow_corp_tax_B,survivor_market_frac,survivor_slack_prev,W_survivor,W_survivor_mech,W_reab,refuge_capacity,inc_fed_loss_B,payroll_fed_loss_B,transfer_fed_B,ui_outlay_fed_B,ui_tax_fed_B,ubi_outlay_B,swf_revenue_B,fed_vat_B,shareholder_cg_tax_B,shareholder_realized_B,shareholder_windfall_stock_B,shareholder_undist_B,ubi_recapture_B,automation_tax_B,ssdi_outlay_B,income_surcharge_fed_B,corp_surcharge_fed_B,excise_surcharge_fed_B,income_surcharge_state_B,corp_surcharge_state_B,cons_surcharge_state_B,state_net_total_B,inc_state_loss_B,cons_state_loss_B,transfer_state_B,state_gap_B,ubi_required_rate,state_rate_hike_B,state_spending_cut_B,state_close_residual_B,n_states_capped,state_balanced,induced_pending_M,standing_withdrawal_B,fed_revenue_B,fed_deficit_abs_B,fed_deficit_abs_pct_gdp,state_fiscal_position_B
0,0.05,149.8707525746089,4.083047425391095,0.0,0.0,0.0,0.0,0.0,153.9538,0.0,2.6521251345475783,108.609631341087,3.007427014016441,64.86279575398203,50.94947284987327,6.349506271764833,423.3004181176555,126.99012543529665,296.31029268235886,237.0482341458871,44.44654390235383,14.815514634117934,0.0,90.79988419058002,90.79988419058002,0.9992602047294501,1.0253151248040262,90.86710724676973,90.86710724676973,0.3024894639159981,0.3024894639159981,0.06939219092700254,90.79988419058002,3.938702158748546,0.49775607897701024,14.815514634116637,0.0,0.0,0.0,-0.0,0.0,1.0010914678329073,1.0010914678329073,1.0,0.991950624125301,48.90133465203009,47.781954131667035,19.876270179011275,39.42000723139804,3.9420007231398047,0.0,0.0,0.0,0.0,0.0,172.19000719534887,39.85879796188632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.829825999004687,11.926342557389859,3.834721177019127,5.566518343572716,20.829825999004687,0.0,10.414912999502343,10.414912999502343,0.0,0,True,1.3184922457842594,176.08055122805087,4951.29639321983,1923.79988419058,6.40892002052619,3504.5850870004974
1,0.05,148.22703889268834,0.32522143613633175,3.3854277704856286,0.20250907209749502,0.40830474253910953,1.3184922457842594,0.08680584026886229,153.9538,2.328306436538696e-16,3.7197919813032665,139.77094738133144,3.870291407298683,43.92066775938914,53.753354552590714,6.680590562879899,445.3727041919933,133.61181125759796,311.7608929343953,249.40871434751625,46.7641339401593,15.588044646719753,0.0,147.39006314499474,241.82194270319798,0.9992226301572756,1.026635139273104,147.50472887287975,242.01007403638934,0.45407435706925836,0.7449969205194859,0.11135924225083434,147.39006314499474,-43.17837272585658,-5.457631816246994,15.58804464671995,0.0,0.0,0.0,-0.013260625672737891,0.026521251345475783,0.9878998595002917,1.0011604851730296,1.0,0.9870506412505626,62.651342611254705,61.635910853470065,31.60779975809478,3.0108233341888067,0.3010823334188807,0.0,0.0,0.0,1.3086440546846516,6.887600287813956,173.91823253777557,41.85320204296054,0.0,0.0,7.349485365703972,0.0,0.0,0.0,0.0,0.0,0.0,36.146603505790544,15.483693916606676,5.903233105831307,9.302044667105548,36.146603505790544,0.0,18.073301752895272,18.073301752895272,0.0,0,True,1.7320668767155105,407.3927120625704,4877.378045312993,1980.3900631449947,6.101119203567212,3496.9266982471045
2,0.05,146.1697505798365,0.32522143613633175,3.07754299321673,0.4507099368743623,0.9112188877797316,2.8255996648277923,0.19375650132858052,153.9538,1.164153218269348e-16,5.056094373872888,179.5589962889852,4.972032124418842,56.79147681565705,56.55723625530817,7.011674853994964,467.44499026633093,140.23349707989925,327.21149318643165,261.7691945491453,49.08172397796474,16.360574659321568,0.0,213.23730979866292,464.73213020998884,0.9991851520853791,1.0279551537421818,213.41120747603154,465.1111250402949,0.607514233344125,1.324024318546687,0.13419723279841364,213.23730979866292,-57.84777277069796,-7.311248658968647,16.360574659322655,0.0,0.0,0.0,-0.017669306613283975,0.03533861322656795,0.9835651550750468,1.0012344616883309,1.0,0.9821506583758243,80.25637555941351,79.32961248383172,41.58255768050487,3.010823334188807,0.3010823334188807,0.0,0.0,0.0,1.3217785672870945,6.956729301511023,175.57732886650524,43.847606124034776,0.0,0.0,16.401939980035166,0.0,0.0,0.0,0.0,0.0,0.0,47.10318760243637,19.97300824573997,7.620834896764343,12.198095800963381,47.10318760243637,0.0,23.551593801218186,23.551593801218186,0.0,0,True,1.1020916647742633,524.5309986321517,4830.558011196066,2046.2373097986629,5.829741013316208,3491.448406198782
3,0.05,144.7424374789259,0.3252214361363317,2.823001954683698,0.7565695316595659,1.534055297197817,3.4462660978186914,0.3262482035780197,153.9538,1.164153218269348e-16,5.983199194221978,203.28636043449657,5.629048588074043,64.39077075948177,59.36111795802561,7.34275914511003,489.51727634066873,146.8551829022006,342.66209343846816,274.12967475077454,51.399314015770216,17.133104671923395,0.0,266.7730898387879,750.0945052571763,0.999147770142484,1.0292751682112597,267.00063575255194,750.7343034456342,0.702862620317827,1.9762615103707057,0.1445184962892523,266.7730898387879,-76.38294901626062,-9.654396717997011,17.13310467192315,0.0,0.0,0.0,-0.02321663944515684,0.04643327889031368,0.9780881405247169,1.0013047799698738,1.0,0.977250675501086,90.7938513390343,89.8196490284163,47.49216890726711,3.0108233341888058,0.3010823334188806,0.0,0.0,0.0,1.3343876993854398,7.023093154660209,177.17006134208577,45.84201020510903,0.0,0.0,27.612995349560702,0.0,0.0,0.0,0.0,0.0,0.0,54.852320609261724,22.672860067045974,8.637285306192862,13.887778518025867,54.852320609261724,0.0,27.426160304630862,27.426160304630862,0.0,0,True,1.1785135065861139,617.6249762981859,4794.142897752229,2099.773089838788,5.5322372166128675,3487.573839695369
4,0.05,143.23870253620345,0.3252214361363318,2.6125816079733513,1.078792997027416,2.193504246061689,4.0384285461595875,0.4665686304381947,153.9538,1.7462298274040223e-16,6.959943479015496,228.49571463365652,6.327101715483762,72.39804778751618,62.16499966074306,7.673843436225097,511.5895624150064,153.4768687245019,358.1126936905045,286.4901549524036,53.716904053575675,17.90563468452521,0.0,314.2341894292215,1094.3324748966847,0.9991104839592168,1.0305951826803377,314.5139546369212,1095.3067678362536,0.7656278151399071,2.666327885306429,0.15070749756755486,314.2341894292215,-86.54384236467824,-10.937460256277546,17.905634684525186,0.0,0.0,0.0,-0.026455361329353166,0.05291072265870633,0.9749217995011641,1.0013771608305173,1.0,0.9723506926263477,102.00267069079096,100.96085159108691,53.71934291595305,3.010823334188807,0.30108233341888074,0.0,0.0,0.0,1.346492466199852,7.086802453683432,178.69908451864308,47.83641428618326,0.0,0.0,39.483076429110405,0.0,0.0,0.0,0.0,0.0,0.0,61.85439896850287,25.532192351778633,9.716864823072385,15.667881537374313,61.85439896850287,0.0,30.927199484251435,30.927199484251435,0.0,0,True,1.11330879436728,687.9985480404052,4764.779053250031,2147.2341894292213,5.231710222342616,3484.072800515749
5,0.36666666666666664,105.6421931339057,36.483200607930435,2.438664148500179,1.4179601779634223,2.8911274050886155,4.465599864915778,0.6150546616958531,153.9538,2.328306436538696e-16,31.38058746591139,1117.5889976219562,30.946310198406287,643.0219728259226,476.4384633320436,58.70280333382785,3913.5202222551893,1174.0560666765568,2739.464155578633,2191.5713244629064,410.9196233367949,136.97320777893154,0.0,1091.9154861446552,2230.0212600372074,0.9943172718565781,1.234044779095714,1098.1560081983116,2242.766291159095,2.0671655522063324,4.22177649088308,0.44443268900507205,1091.9154861446552,-39.07662347653281,-4.934650795623191,136.97320777893253,0.0,0.0,0.0,-0.029871331167125925,0.05974266233425185,0.9845489712024873,1.0144203023696132,1.0,0.7613052048451351,496.8080365826611,497.0115468294884,230.2661184284715,348.01360804902197,34.80136080490219,0.0,0.0,0.0,1.3581130423416874,7.147963380745723,1543.5381372963031,365.4260013598883,0.0,0.0,52.04029329159508,0.0,0.0,0.0,0.0,0.0,0.0,234.75765410060953,123.76941420980681,41.31134274675041,64.74224634842916,234.75765410060953,0.0,117.37882705030476,117.37882705030476,0.0,0,True,11.012468788190752,2067.0480763908563,4521.204533624434,2924.915486144655,5.537319154087046,3397.621172949695
6,0.6833333333333333,54.02705221339098,40.60267213232398,32.7094046854771,3.069515310026681,7.229873867223255,14.765298054183438,1.5499837373745655,153.9538,2.328306436538696e-16,64.9069706539293,2270.786386372752,62.878625377072765,1043.018057124915,926.227761904432,113.92549758555477,7595.033172370318,2278.5099517110953,5316.523220659223,4253.218576527378,797.4784830988834,265.82616103296095,0.0,2078.3650333199425,4397.587143758638,0.9906411733346855,1.454214558786077,2097.9998502624044,4439.132212681539,3.1030969559124464,6.565804880463682,0.7536441517186017,2078.3650333199425,-123.65662961463256,-15.515745362526625,265.82616103296135,0.0,0.0,0.0,-0.15090312603097378,0.30180625206194756,0.904136870374986,1.0550399964059598,1.0,0.4881932673172369,1007.394281787751,1011.3088158786027,510.2160925085043,386.1507036154136,38.615070361541356,0.0,0.0,0.0,11.730889843451905,61.74152549185213,2962.9174192792398,708.2780401272005,0.0,0.0,130.1377296100186,0.0,0.0,0.0,0.0,0.0,0.0,504.7691627918975,252.08328870639832,90.51886772197541,146.65126100099707,504.7691627918975,0.0,252.38458139594874,252.38458139594874,0.0,0,True,19.708889607888793,4603.920869527968,3930.9394924139942,3911.3650333199425,5.839852352100788,3262.6154186040512
7,1.0,3.5175879251346394,36.45624564963494,62.586562369740086,5.219454380800642,16.037611354421706,26.658362125043123,3.4779761952248682,153.9538,2.328306436538696e-16,97.7151665466298,3381.3971870549185,93.63170761100929,1360.056334583749,1335.266759914002,164.31446835272644,10954.297890181764,3286.2893670545286,7668.008523127234,6134.406818501788,1150.2012784690853,383.40042615636145,0.0,2829.245551794044,7402.736181303028,0.9868145944404874,1.655112554491627,2867.048752352709,7501.648458594489,3.4498655524184763,9.026591746101753,0.9030808819311145,2829.245551794044,13.493762654034938,1.430862523751569,126.27671420141823,128.56185597747162,128.56185597747162,27.98385857974364,-0.3126799940986134,0.6253599881972268,1.1873200059013866,1.5,1.0,0.25722978605393687,1500.6241609493225,1505.978304573262,785.4037096724777,346.82154900713454,34.682154900713456,0.0,0.0,0.0,22.51817238652222,118.51669677116959,4285.134074492936,1041.781130864438,0.0,0.0,288.6770043795907,0.0,0.0,0.0,0.0,0.0,0.0,740.6194616258819,374.794721532334,139.42452671316263,227.8310759041368,740.6194616258819,0.0,216.3505303113804,524.2689313145015,1.1920928955078125e-15,42,True,21.148308648142944,6384.432649517405,3574.4567112651584,4662.245551794043,5.684950292084578,2990.7310686854985
8,1.0,0.0,0.0,85.66807197154759,6.836158635949552,28.607728368863523,26.576006106543787,6.265834917095553,153.9538,2.328306436538696e-16,100.0,3359.778424616121,93.033078839645,1059.046752838804,1335.266759914002,164.31446835272644,10954.297890181764,3286.2893670545286,7668.008523127234,6134.406818501788,1150.2012784690853,383.40042615636145,0.0,2748.377246371814,10447.222874926963,0.9861635709457457,1.655112554491627,2786.938523531222,10593.80328245944,3.1050652118827355,11.803077016645007,0.8551652997471993,2748.377246371814,0.0,0.0,0.0,191.70021307818072,191.70021307818072,41.72708624731255,-0.4709686177984625,0.941937235596925,1.0290313822015376,1.5,1.0,0.25722978605393687,1492.0352932101753,1496.2043304521294,819.0738455501537,0.0,0.0,0.0,0.0,0.0,32.567018966146314,171.40536297971744,4159.0991808088265,1052.2835543124952,0.0,0.0,514.9391106395434,0.0,0.0,0.0,0.0,0.0,0.0,756.9299487551941,371.53880095381624,145.41824051272732,239.97290728865025,756.9299487551941,0.0,159.6798041420342,597.2501446131596,1.2159347534179688e-14,47,True,21.86589562642154,6469.265774560567,3568.4357098178825,4581.377246371814,5.175954330505234,2917.74985538684
9,1.0,0.0,0.0,74.0994596385694,8.279784645441993,39.83213617667266,22.987183515700647,8.755236023615298,153.9538,2.328306436538696e-16,100.0,3279.9224189901147,90.82184669028914,1030.9601353722383,1335.266759914002,164.31446835272644,10954.297890181764,3286.2893670545286,7668.008523127234,6134.406818501788,1150.2012784690853,383.40042615636145,0.0,2858.8079657536327,13723.919755677674,0.9861635709457457,1.655112554491627,2898.918647960189,13916.474061718005,2.9905812716001474,14.356507287628673,0.7719940165864131,2858.8079657536327,0.0,0.0,0.0,191.70021307818072,191.70021307818072,41.72708624731255,-0.47685607411507064,0.9537121482301413,1.0231439258849293,1.5,1.0,0.25722978605393687,1457.5120914666202,1459.6749338859072,797.5599575091856,0.0,0.0,0.0,0.0,0.0,31.609153774147078,166.36396723235305,3992.735213576473,1052.2835543124952,0.0,0.0,716.9784511801079,0.0,0.0,0.0,0.0,0.0,0.0,737.9778189243143,362.73539363758726,141.84224742367445,233.4001778630528,737.9778189243143,0.0,187.49105816793087,550.4867607563835,5.483627319335938e-15,45,True,22.656674214843406,6095.595673820896,3638.530442935661,4691.807965753633,4.908071196250608,2964.5132392436167
